date,ticker,open,high,low,close,volume,atr,market_bias_asof,market_bias_after_close,structure_break_event_on_close,choch_any_on_close_flag,bos_any_on_close_flag,local_high_available_on,local_high_swing_date,local_high_value,local_high_label,local_high_score,local_high_priority,local_high_max_window,local_high_days_since,local_low_available_on,local_low_swing_date,local_low_value,local_low_label,local_low_score,local_low_priority,local_low_max_window,local_low_days_since,local_break_available_on,local_break_event,local_break_score,local_break_priority,local_break_max_window,local_break_days_since,local_distance_to_high_pct,local_distance_to_low_pct,local_box_position,structural_high_available_on,structural_high_swing_date,structural_high_value,structural_high_label,structural_high_score,structural_high_priority,structural_high_max_window,structural_high_days_since,structural_low_available_on,structural_low_swing_date,structural_low_value,structural_low_label,structural_low_score,structural_low_priority,structural_low_max_window,structural_low_days_since,structural_break_available_on,structural_break_event,structural_break_score,structural_break_priority,structural_break_max_window,structural_break_days_since,structural_distance_to_high_pct,structural_distance_to_low_pct,structural_box_position,major_high_available_on,major_high_swing_date,major_high_value,major_high_label,major_high_score,major_high_priority,major_high_max_window,major_high_days_since,major_low_available_on,major_low_swing_date,major_low_value,major_low_label,major_low_score,major_low_priority,major_low_max_window,major_low_days_since,major_break_available_on,major_break_event,major_break_score,major_break_priority,major_break_max_window,major_break_days_since,major_distance_to_high_pct,major_distance_to_low_pct,major_box_position,global_high_available_on,global_high_swing_date,global_high_value,global_high_label,global_high_score,global_high_priority,global_high_max_window,global_high_days_since,global_low_available_on,global_low_swing_date,global_low_value,global_low_label,global_low_score,global_low_priority,global_low_max_window,global_low_days_since,global_break_available_on,global_break_event,global_break_score,global_break_priority,global_break_max_window,global_break_days_since,global_distance_to_high_pct,global_distance_to_low_pct,global_box_position,local_up_events_7,local_down_events_7,local_net_break_pressure_7,local_up_events_30,local_down_events_30,local_net_break_pressure_30,local_up_events_90,local_down_events_90,local_net_break_pressure_90,structural_up_events_7,structural_down_events_7,structural_net_break_pressure_7,structural_up_events_30,structural_down_events_30,structural_net_break_pressure_30,structural_up_events_90,structural_down_events_90,structural_net_break_pressure_90,major_up_events_7,major_down_events_7,major_net_break_pressure_7,major_up_events_30,major_down_events_30,major_net_break_pressure_30,major_up_events_90,major_down_events_90,major_net_break_pressure_90,global_up_events_7,global_down_events_7,global_net_break_pressure_7,global_up_events_30,global_down_events_30,global_net_break_pressure_30,global_up_events_90,global_down_events_90,global_net_break_pressure_90
2021-12-04 23:59:59.999000+00:00,BTC/USDT,53611.86,53889.69,40888.89,49135.66,598774.989,3849.8114285714287,bearish,bearish,bos_down,False,True,2021-09-25 23:59:59.999000+00:00,2021-09-18 23:59:59.999000+00:00,48850.0,LH,6.0,medium,10.0,70.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,31.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,7.0,0.005847697031729826,-0.15085699472911085,0.9683128119800329,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,128.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,5.0,2021-12-04 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.020076564400875352,-0.08157644859813074,0.8186104963049097,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,86.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,220.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,89.0,-0.0699288283172439,0.046989341457131406,0.37379503929947494,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,21.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,134.0,,,,,,,-0.28993377043210344,0.6802974053971242,0.49787743959299713,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-05 23:59:59.999000+00:00,BTC/USDT,49135.66,49699.49,47755.0,49376.6,286434.382,3879.1364285714285,bearish,bearish,bos_down,False,True,2021-09-25 23:59:59.999000+00:00,2021-09-18 23:59:59.999000+00:00,48850.0,LH,6.0,medium,10.0,71.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,32.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,8.0,0.010779938587512694,-0.14669316512572372,0.9415862451469774,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,129.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,6.0,2021-12-05 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.025078578160876663,-0.07707289719626176,0.7734178639756912,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,87.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,221.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,90.0,-0.06536816202915008,0.052123323822091505,0.41463530392893017,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,22.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,135.0,,,,,,,-0.28645191311397467,0.6885368562736642,0.503907503317361,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06 23:59:59.999000+00:00,BTC/USDT,49373.83,50888.0,47000.0,50424.72,357711.029,3869.3821428571428,bearish,bearish,bos_down,False,True,2021-09-25 23:59:59.999000+00:00,2021-09-18 23:59:59.999000+00:00,48850.0,LH,6.0,medium,10.0,72.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,33.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,9.0,0.03223582395086999,-0.1285799706212737,0.8253222407099278,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,130.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,7.0,2021-12-06 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.046837981589666455,-0.05748186915887843,0.5768240987357913,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,88.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,222.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,91.0,-0.04552867688813167,0.07445680766189455,0.5922957096873164,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,23.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,136.0,,,,,,,-0.2713053857948198,0.7243795276969205,0.5301390563628511,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-07 23:59:59.999000+00:00,BTC/USDT,50424.72,51929.0,50012.0,50577.2,224670.618,3817.8821428571428,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,0.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,34.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,10.0,-0.14601589633024847,-0.1259448716840923,-5.358715872910841,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,131.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,8.0,2021-12-07 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.05000352927010532,-0.05463177570093458,0.5482237311025251,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,89.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,223.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,92.0,-0.04264243800870726,0.0777058722879802,0.6181416611719154,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,24.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,137.0,,,,,,,-0.26910187619131576,0.7295939025190954,0.5339552102463532,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,4.0,-4.0,0.0,4.0,-4.0,0.0,8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-08 23:59:59.999000+00:00,BTC/USDT,50577.2,51210.6,48533.33,50455.61,238229.884,3875.167857142857,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,1.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,35.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,11.0,-0.14806891482801432,-0.1280461418819666,-5.448120942065758,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,132.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,9.0,2021-12-08 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.04747927072823388,-0.05690448598130837,0.5710301234197394,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,90.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,224.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,93.0,-0.044943971228468715,0.07511501599282178,0.5975316845126002,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,25.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,138.0,,,,,,,-0.27085899012553705,0.7254358763213762,0.5309121478729598,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,5.0,-5.0,0.0,5.0,-5.0,0.0,9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-09 23:59:59.999000+00:00,BTC/USDT,50459.61,50773.03,47312.89,47539.76,273086.086,3949.4192857142853,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,2.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,36.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,12.0,-0.1973023549687386,-0.17843670612632845,-7.592144059882803,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,133.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,10.0,2021-12-09 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,-0.013054977724077488,-0.11140635514018693,1.1179502569681503,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,91.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,225.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,94.0,-0.10013704334658335,0.01298368670391481,0.1032837986497324,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,26.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,139.0,,,,,,,-0.31299634241683727,0.6257222428924734,0.45793646384089093,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,6.0,-6.0,0.0,6.0,-6.0,0.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10 23:59:59.999000+00:00,BTC/USDT,47539.34,50188.42,46828.23,47136.35,302974.429,3783.260714285713,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,3.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,37.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,13.0,-0.20411383775666314,-0.18540827788818803,-7.88877124096502,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,134.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,11.0,2021-12-10 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,-0.02142993568424245,-0.11894672897196268,1.1936170611846795,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,92.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,226.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,95.0,-0.10777304561802015,0.0043877714310309734,0.034904238783504266,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,27.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,140.0,,,,,,,-0.31882607621241443,0.6119267880983124,0.4478402240839154,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,7.0,-7.0,0.0,11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-11 23:59:59.999000+00:00,BTC/USDT,47132.31,49499.05,46724.35,49381.15,210959.992,3862.931428571428,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,4.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,38.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,14.0,-0.16621091873548643,-0.14661453382873924,-6.238170868903456,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,135.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,12.0,2021-12-11 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.025173038037227702,-0.07698785046728973,0.7725644296057316,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,93.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,227.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,96.0,-0.06528203672155974,0.05222027584234801,0.41540654657881865,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,28.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,141.0,,,,,,,-0.28638616043364973,0.6886924531089273,0.5040213772691575,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,8.0,-8.0,0.0,12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-12 23:59:59.999000+00:00,BTC/USDT,49379.51,50768.0,48616.16,50057.01,183434.285,3714.5085714285706,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,5.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,39.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,15.0,-0.15479918189939745,-0.13493458912987122,-5.741211332436275,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,136.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,13.0,2021-12-12 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.03920417035163992,-0.06435495327102803,0.6457947255880251,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,94.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,228.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,97.0,-0.0524889267461669,0.06662159285563773,0.529967438304826,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,29.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,142.0,,,,,,,-0.2766192139447706,0.7118049096102077,0.5209362891507408,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,9.0,-9.0,0.0,13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-13 23:59:59.999000+00:00,BTC/USDT,50057.02,50180.0,45600.0,46679.93,348551.322,3883.8507142857134,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,6.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,40.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,16.0,-0.21182038190297703,-0.19329594746392464,-8.22437664982832,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,137.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,14.0,2021-12-13 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,-0.030905403104927287,-0.1274779439252336,1.2792268447312147,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,95.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,229.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,98.0,-0.11641245504448228,-0.005337688148180142,-0.042460721713616416,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,30.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,143.0,,,,,,,-0.32542186486162306,0.5963185446805717,0.436417290220405,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,10.0,-10.0,0.0,14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-14 23:59:59.999000+00:00,BTC/USDT,46679.93,48657.92,46255.6,48324.04,266213.627,3817.9457142857136,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,7.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,41.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,17.0,-0.184059971981422,-0.1648830899507474,-7.015463348995223,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,138.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,15.0,2021-12-14 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.0032269985010981994,-0.09674691588785045,0.9708444311062756,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,96.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,230.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,99.0,-0.08529169032746542,0.029695231857027604,0.2362223009473573,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,31.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,144.0,,,,,,,-0.30166260348821583,0.6525423496968767,0.4775648293167113,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,11.0,-11.0,0.0,15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-15 23:59:59.999000+00:00,BTC/USDT,48324.0,49479.75,46518.73,48870.48,345239.891,3843.732857142856,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,8.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,42.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,18.0,-0.17483346134798827,-0.15543973040698167,-6.613666276957926,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,139.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,16.0,2021-12-15 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,0.01457131824466562,-0.08653308411214944,0.868349776794087,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,97.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,231.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,100.0,-0.07494832481544567,0.041338849867772476,0.32884600064072517,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,32.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,145.0,,,,,,,-0.2937659233482709,0.671229016655359,0.4912407155188424,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,12.0,-12.0,0.0,16.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-16 23:59:59.999000+00:00,BTC/USDT,48870.48,49439.79,47500.0,47624.5,215874.187,3865.9685714285706,bearish,bearish,bos_down,False,True,2021-12-07 23:59:59.999000+00:00,2021-11-30 23:59:59.999000+00:00,59224.99,LH,6.0,medium,10.0,9.0,2021-11-03 23:59:59.999000+00:00,2021-10-27 23:59:59.999000+00:00,57865.0,HL,6.0,medium,10.0,43.0,2021-11-27 23:59:59.999000+00:00,bos_down,6.0,medium,10.0,19.0,-0.19587154003740648,-0.17697226302600877,-7.52983477819691,2021-07-29 23:59:59.999000+00:00,2021-07-26 23:59:59.999000+00:00,48168.6,HH,11.0,high,30.0,140.0,2021-11-29 23:59:59.999000+00:00,2021-11-26 23:59:59.999000+00:00,53500.0,LL,11.0,high,30.0,17.0,2021-12-16 23:59:59.999000+00:00,bos_down,11.0,high,30.0,0.0,-0.011295740378586827,-0.10982242990654201,1.1020557452076374,2021-09-09 23:59:59.999000+00:00,2021-09-06 23:59:59.999000+00:00,52830.0,HH,13.0,critical,90.0,98.0,2021-04-28 23:59:59.999000+00:00,2021-04-25 23:59:59.999000+00:00,46930.43,LL,13.0,critical,90.0,232.0,2021-09-06 23:59:59.999000+00:00,bos_up,12.0,critical,90.0,101.0,-0.09853303047510886,0.01478933817567829,0.11764755736435024,2021-11-13 23:59:59.999000+00:00,2021-11-10 23:59:59.999000+00:00,69198.7,HH,18.0,critical,365.0,33.0,2021-07-23 23:59:59.999000+00:00,2021-07-20 23:59:59.999000+00:00,29242.24,HL,15.0,critical,365.0,146.0,,,,,,,-0.3117717529375551,0.628620105710096,0.4600572723409432,0.0,0.0,0.0,0.0,3.0,-3.0,19.0,3.0,16.0,0.0,7.0,-7.0,0.0,13.0,-13.0,0.0,17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
